Posizione	Nome utente	Risposte date	Punteggio	Datetime
971	cldlomb	21	282612.791	2014-04-13T18:01:05.341483
972	Alamanni	29	281247.703	2014-04-13T18:01:05.341483
973	Abramites	20	277416.45	2014-04-13T18:01:05.341483
974	saudade19750	31	275951.209	2014-04-13T18:01:05.341483
975	lucis	29	274932.126	2014-04-13T18:01:05.341483
976	house	21	271127.035	2014-04-13T18:01:05.341483
977	yaoweh	22	270251.578	2014-04-13T18:01:05.341483
978	adamc	33	269917.549	2014-04-13T18:01:05.341483
979	Bertz	22	269760.27	2014-04-13T18:01:05.341483
980	speeda	21	268662.485	2014-04-13T18:01:05.341483
981	bresaola	29	268482.949	2014-04-13T18:01:05.341483
982	Iulia17	23	267288.834	2014-04-13T18:01:05.341483
983	lucared	20	266537.466	2014-04-13T18:01:05.341483
984	Gerrifanzia	21	265834.751	2014-04-13T18:01:05.341483
985	FCarl	21	264459.842	2014-04-13T18:01:05.341483
986	rosaco	15	263656.314	2014-04-13T18:01:05.341483
987	gue54	22	262045.366	2014-04-13T18:01:05.341483
988	amihai	29	261760.668	2014-04-13T18:01:05.341483
989	fraaaaa	23	259085.188	2014-04-13T18:01:05.341483
990	97.h.k.	24	258133.807	2014-04-13T18:01:05.341483
991	manu.92	26	258071.313	2014-04-13T18:01:05.341483
992	albe94	20	257429.155	2014-04-13T18:01:05.341483
993	lonerosimone	15	255437.044	2014-04-13T18:01:05.341483
994	target	12	254471.398	2014-04-13T18:01:05.341483
995	pedropedrito	25	254318.15	2014-04-13T18:01:05.341483
996	atonsesto	24	250994.238	2014-04-13T18:01:05.341483
997	duranzo89	20	248926.403	2014-04-13T18:01:05.341483
998	fede85	24	247881.575	2014-04-13T18:01:05.341483
999	Fabio1999	30	247792.895	2014-04-13T18:01:05.341483
1000	CristinaM	25	246824.82	2014-04-13T18:01:05.341483
1001	Calenord	20	246514.967	2014-04-13T18:01:05.341483
1002	soniador	19	245395.859	2014-04-13T18:01:05.341483
1003	chronos	20	245319.475	2014-04-13T18:01:05.341483
1004	milukia	20	245100.373	2014-04-13T18:01:05.341483
1005	martevale	20	241684.452	2014-04-13T18:01:05.341483
1006	Artick82	18	238999.637	2014-04-13T18:01:05.341483
1007	Natico	25	237074.324	2014-04-13T18:01:05.341483
1008	sev	21	236758.331	2014-04-13T18:01:05.341483
1009	amihai2c	21	236493.507	2014-04-13T18:01:05.341483
1010	Fede_2003	39	234839.868	2014-04-13T18:01:05.341483
1011	1BColomboGenova	17	234131.241	2014-04-13T18:01:05.341483
1012	Nick_Sparrow	19	233943.226	2014-04-13T18:01:05.341483
1013	mathrm	20	231690.414	2014-04-13T18:01:05.341483
1014	aleio1	20	228488.493	2014-04-13T18:01:05.341483
1015	kalika78	28	226973.098	2014-04-13T18:01:05.341483
1016	SCIALABBA	17	226638.369	2014-04-13T18:01:05.341483
1017	paso2cv	19	225616.946	2014-04-13T18:01:05.341483
1018	racu	36	225593.733	2014-04-13T18:01:05.341483
1019	quintino50	17	223447.998	2014-04-13T18:01:05.341483
1020	m_drow	30	222957.586	2014-04-13T18:01:05.341483
1021	Iavernaro	19	222838.652	2014-04-13T18:01:05.341483
1022	ucozzl	22	222269.498	2014-04-13T18:01:05.341483
1023	saragalucio	26	220134.748	2014-04-13T18:01:05.341483
1024	cosimoelia	8	219441.557	2014-04-13T18:01:05.341483
1025	petercaskett	19	218393.045	2014-04-13T18:01:05.341483
1026	Xkeisti	18	218389.044	2014-04-13T18:01:05.341483
1027	Igor_kojo	26	218317.675	2014-04-13T18:01:05.341483
1028	CECILIADEGUIDI	18	216438.54	2014-04-13T18:01:05.341483
1029	micio53	17	216385.202	2014-04-13T18:01:05.341483
1030	francydt	20	215855.13	2014-04-13T18:01:05.341483
1031	ciccio52	19	213229.612	2014-04-13T18:01:05.341483
1032	Stuntmanjoe94	19	210924.382	2014-04-13T18:01:05.341483
1033	sararota	30	210171.386	2014-04-13T18:01:05.341483
1034	Nomadje	18	210087.249	2014-04-13T18:01:05.341483
1035	stefanofa	15	209410.283	2014-04-13T18:01:05.341483
1036	CAF	23	207979.45	2014-04-13T18:01:05.341483
1037	Kibe85	18	206060.66	2014-04-13T18:01:05.341483
1038	giovannighislandi	19	205432.582	2014-04-13T18:01:05.341483
1039	nonmate	19	205338.916	2014-04-13T18:01:05.341483
1040	Wladimiro	17	204381.725	2014-04-13T18:01:05.341483
1041	1111111	14	204115.27	2014-04-13T18:01:05.341483
1042	joana76	18	203089.957	2014-04-13T18:01:05.341483
1043	rickvitalini	11	202524.285	2014-04-13T18:01:05.341483
1044	percasa72	17	200598.376	2014-04-13T18:01:05.341483
1045	milkyway	17	198864.337	2014-04-13T18:01:05.341483
1046	Dottor_X	17	198721.477	2014-04-13T18:01:05.341483
1047	Kopa	17	198186.995	2014-04-13T18:01:05.341483
1048	lisa26	19	196680.752	2014-04-13T18:01:05.341483
1049	ballacoilupi	18	196408.515	2014-04-13T18:01:05.341483
1050	Maurnoulli	17	194761.716	2014-04-13T18:01:05.341483
1051	adex64	17	194591.512	2014-04-13T18:01:05.341483
1052	Mathias	19	194270.429	2014-04-13T18:01:05.341483
1053	giusy48	16	194122.307	2014-04-13T18:01:05.341483
1054	snuky	16	193629.553	2014-04-13T18:01:05.341483
1055	GBUccio	16	193293.768	2014-04-13T18:01:05.341483
1056	dragonball	20	192629.638	2014-04-13T18:01:05.341483
1057	Hatshepsut	20	192428.109	2014-04-13T18:01:05.341483
1058	petecchia	18	191262.121	2014-04-13T18:01:05.341483
1059	gio96	15	190776.18	2014-04-13T18:01:05.341483
1060	cinouga	19	190051.993	2014-04-13T18:01:05.341483
1061	michele2000	24	189733.433	2014-04-13T18:01:05.341483
1062	gipero	16	189228.568	2014-04-13T18:01:05.341483
1063	matna	19	188666.674	2014-04-13T18:01:05.341483
1064	luigi77	12	188417.829	2014-04-13T18:01:05.341483
1065	ammirato	15	187001.856	2014-04-13T18:01:05.341483
1066	aa_andrea_aa	20	186833.551	2014-04-13T18:01:05.341483
1067	Micromega	17	186213.823	2014-04-13T18:01:05.341483
1068	mainevent	10	185330.205	2014-04-13T18:01:05.341483
1069	giovannino88	18	184404.64	2014-04-13T18:01:05.341483
1070	lorybianco	11	183302.08	2014-04-13T18:01:05.341483
1071	*Dory*	19	183051.657	2014-04-13T18:01:05.341483
1072	ciccichiricci	17	182638.785	2014-04-13T18:01:05.341483
1073	Mattiafloyd	17	181639.687	2014-04-13T18:01:05.341483
1074	Zael	20	181276.135	2014-04-13T18:01:05.341483
1075	valtomsgv	15	180850.431	2014-04-13T18:01:05.341483
1076	Sbraccia	15	180650.269	2014-04-13T18:01:05.341483
1077	gisola87	16	179706.402	2014-04-13T18:01:05.341483
1078	lauracuba	13	178997.74	2014-04-13T18:01:05.341483
1079	abc123zy	16	178547.707	2014-04-13T18:01:05.341483
1080	Katniss	6	174258.666	2014-04-13T18:01:05.341483
1081	sergionella	17	173424.792	2014-04-13T18:01:05.341483
1082	lucagold	16	173024.53	2014-04-13T18:01:05.341483
1083	silviaf80	16	172353.353	2014-04-13T18:01:05.341483
1084	engluke89	17	170202.129	2014-04-13T18:01:05.341483
1085	SerenaSun	16	169968.02	2014-04-13T18:01:05.341483
1086	superdany17	15	169838.661	2014-04-13T18:01:05.341483
1087	mariella223	17	168092.129	2014-04-13T18:01:05.341483
1088	DIEGHITOES	21	167498.386	2014-04-13T18:01:05.341483
1089	Matemau	17	167230.388	2014-04-13T18:01:05.341483
1090	PolpoPol	15	166899.692	2014-04-13T18:01:05.341483
1091	METALWARRIOR34	29	166364.055	2014-04-13T18:01:05.341483
1092	albo1000	16	165431.318	2014-04-13T18:01:05.341483
1093	pakys82ds	17	165148.016	2014-04-13T18:01:05.341483
1094	xseris	14	164356.38	2014-04-13T18:01:05.341483
1095	Pa	14	163206.15	2014-04-13T18:01:05.341483
1096	fiordo	9	163017.667	2014-04-13T18:01:05.341483
1097	terzaci	13	162958.216	2014-04-13T18:01:05.341483
1098	severina	16	162909.944	2014-04-13T18:01:05.341483
1099	f3d3rica4	14	162664.322	2014-04-13T18:01:05.341483
1100	giorgiagiolitti	18	160114.109	2014-04-13T18:01:05.341483
1101	Brunone	12	158895.395	2014-04-13T18:01:05.341483
1102	LuckyLarry	8	155598.134	2014-04-13T18:01:05.341483
1103	Lambo94	15	153549.487	2014-04-13T18:01:05.341483
1104	nepero	15	153498.55	2014-04-13T18:01:05.341483
1105	giulio94	11	153468.629	2014-04-13T18:01:05.341483
1106	Lasker96	14	151367.466	2014-04-13T18:01:05.341483
1107	david69	15	150713.225	2014-04-13T18:01:05.341483
1108	jhovy2007	23	150311.241	2014-04-13T18:01:05.341483
1109	Bubble990	15	150180.336	2014-04-13T18:01:05.341483
1110	Alfrax	14	149844.302	2014-04-13T18:01:05.341483
1111	nella.decicco	20	149804.77	2014-04-13T18:01:05.341483
1112	Jackson-Faraday	18	148641.173	2014-04-13T18:01:05.341483
1113	maurona54	14	147114.61	2014-04-13T18:01:05.341483
1114	BorisM	9	146149.941	2014-04-13T18:01:05.341483
1115	andrej	14	145789.07	2014-04-13T18:01:05.341483
1116	andreafrancescangeli@excite.it	20	145317.728	2014-04-13T18:01:05.341483
1117	gstilton	16	145220.786	2014-04-13T18:01:05.341483
1118	menesbatto	14	145049.686	2014-04-13T18:01:05.341483
1119	vabbuono	5	142929.76	2014-04-13T18:01:05.341483
1120	Rabbogliati	6	142905.742	2014-04-13T18:01:05.341483
1121	andreapiazzi	15	142614.003	2014-04-13T18:01:05.341483
1122	mancho88	12	141664.767	2014-04-13T18:01:05.341483
1123	mimmina	12	140576.245	2014-04-13T18:01:05.341483
1124	frincy_francy	6	139608.492	2014-04-13T18:01:05.341483
1125	gemellobruce	13	139580.749	2014-04-13T18:01:05.341483
1126	3AMICALI	14	139487.691	2014-04-13T18:01:05.341483
1127	Maicol.trivellato99	7	138601.549	2014-04-13T18:01:05.341483
1128	mattia001	18	137132.872	2014-04-13T18:01:05.341483
1129	Cesar mate	16	136415.701	2014-04-13T18:01:05.341483
1130	kettobip	13	135046.062	2014-04-13T18:01:05.341483
1131	sgamberla	14	135003.392	2014-04-13T18:01:05.341483
1132	Trilogy	13	134795.432	2014-04-13T18:01:05.341483
1133	ybla85	13	134443.332	2014-04-13T18:01:05.341483
1134	simoon29	13	134252.406	2014-04-13T18:01:05.341483
1135	alef0	13	134138.03	2014-04-13T18:01:05.341483
1136	mariorossi	10	133915.638	2014-04-13T18:01:05.341483
1137	Ivan7c3	16	133581.501	2014-04-13T18:01:05.341483
1138	missminu	14	133062.797	2014-04-13T18:01:05.341483
1139	rexy	13	132864.517	2014-04-13T18:01:05.341483
1140	MathsKate	14	131515.917	2014-04-13T18:01:05.341483
1141	Farouk.badaoui99	10	131300.576	2014-04-13T18:01:05.341483
1142	Livere	14	130994.274	2014-04-13T18:01:05.341483
1143	Fede76Fede76	13	130687.425	2014-04-13T18:01:05.341483
1144	samuele	8	130192.18	2014-04-13T18:01:05.341483
1145	giancarlo2002	18	128337.325	2014-04-13T18:01:05.341483
1146	SimoneMate	6	128118.736	2014-04-13T18:01:05.341483
1147	framar80	12	127267.825	2014-04-13T18:01:05.341483
1148	acmar85	14	126969.791	2014-04-13T18:01:05.341483
1149	frizio	12	126807.716	2014-04-13T18:01:05.341483
1150	graphic_passion	13	125396.718	2014-04-13T18:01:05.341483
1151	Teorema_di_Fermat	14	125277.551	2014-04-13T18:01:05.341483
1152	orty78	13	123734.227	2014-04-13T18:01:05.341483
1153	lumiche	16	123493.201	2014-04-13T18:01:05.341483
1154	beltry	12	123064.165	2014-04-13T18:01:05.341483
1155	Rorhin	12	122363.183	2014-04-13T18:01:05.341483
1156	peppy92	13	122230.829	2014-04-13T18:01:05.341483
1157	Athos25	12	120229.889	2014-04-13T18:01:05.341483
1158	xxxLuke89xxx	11	119760.414	2014-04-13T18:01:05.341483
1159	alessiog	13	119566.018	2014-04-13T18:01:05.341483
1160	rasmik	18	118766.309	2014-04-13T18:01:05.341483
1161	xf36429	14	117487.085	2014-04-13T18:01:05.341483
1162	kjhg	8	116940.736	2014-04-13T18:01:05.341483
1163	Priori.emiliano	19	116028.497	2014-04-13T18:01:05.341483
1164	guardalavaca60	18	115043.671	2014-04-13T18:01:05.341483
1165	Marino82	4	114710.319	2014-04-13T18:01:05.341483
1166	larthia	15	113059.177	2014-04-13T18:01:05.341483
1167	mimminax3	14	112971.726	2014-04-13T18:01:05.341483
1168	dinha39	8	112071.305	2014-04-13T18:01:05.341483
1169	enrico91	10	111912.477	2014-04-13T18:01:05.341483
1170	tnt27	11	111569.935	2014-04-13T18:01:05.341483
1171	longim	13	110682.876	2014-04-13T18:01:05.341483
1172	MrsHydrargirum	10	110470.113	2014-04-13T18:01:05.341483
1173	johnee	11	110378.483	2014-04-13T18:01:05.341483
1174	engluke	12	110208.377	2014-04-13T18:01:05.341483
1175	sposetti	11	110136.945	2014-04-13T18:01:05.341483
1176	anonim55	6	109680.346	2014-04-13T18:01:05.341483
1177	mattia.ghizzi	7	109680.242	2014-04-13T18:01:05.341483
1178	mirabel	13	109655.514	2014-04-13T18:01:05.341483
1179	Annetta_91	11	108955.079	2014-04-13T18:01:05.341483
1180	maurizio.picen	14	108356.491	2014-04-13T18:01:05.341483
1181	Mr.X	12	108308.357	2014-04-13T18:01:05.341483
1182	MartinaM_96	14	108257.735	2014-04-13T18:01:05.341483
1183	went89	19	108015.504	2014-04-13T18:01:05.341483
1184	pimpa12	7	107568.231	2014-04-13T18:01:05.341483
1185	cartorama	7	106796.306	2014-04-13T18:01:05.341483
1186	pimpapoc	6	106654.535	2014-04-13T18:01:05.341483
1187	patrycya	19	106622.067	2014-04-13T18:01:05.341483
1188	potu	11	105852.337	2014-04-13T18:01:05.341483
1189	Stef86	12	105566.588	2014-04-13T18:01:05.341483
1190	Layla142	11	104732.078	2014-04-13T18:01:05.341483
1191	Costantini	10	104240.963	2014-04-13T18:01:05.341483
1192	tempiese	13	104103.501	2014-04-13T18:01:05.341483
1193	Maxp20	8	103363.98	2014-04-13T18:01:05.341483
1194	donlurio	13	102907.849	2014-04-13T18:01:05.341483
1195	visinoni	6	102269.454	2014-04-13T18:01:05.341483
1196	silbolero	16	102235.749	2014-04-13T18:01:05.341483
1197	Crissy31	11	101980.859	2014-04-13T18:01:05.341483
1198	olivitosal	13	100751.534	2014-04-13T18:01:05.341483
1199	rinux64	11	100664.597	2014-04-13T18:01:05.341483
1200	01044059	11	99731.238	2014-04-13T18:01:05.341483
1201	fra_pozz	10	98738.482	2014-04-13T18:01:05.341483
1202	Emy_95	12	98662.134	2014-04-13T18:01:05.341483
1203	patmanga	13	98640.868	2014-04-13T18:01:05.341483
1204	Ribald	10	98612.542	2014-04-13T18:01:05.341483
1205	EndeM	10	98597.152	2014-04-13T18:01:05.341483
1206	FISI94	11	98511.876	2014-04-13T18:01:05.341483
1207	Euclid	9	98460.168	2014-04-13T18:01:05.341483
1208	buddyson	10	98416.136	2014-04-13T18:01:05.341483
1209	PrimaBColomboGenova	10	98050.916	2014-04-13T18:01:05.341483
1210	rocchiccioli	9	97984.884	2014-04-13T18:01:05.341483
1211	Zefiro	10	97784.932	2014-04-13T18:01:05.341483
1212	dario98	8	97418.071	2014-04-13T18:01:05.341483
1213	ironman89	11	97283.679	2014-04-13T18:01:05.341483
1214	Dubbiocarogna	10	96435.262	2014-04-13T18:01:05.341483
1215	Cochis	11	96417.051	2014-04-13T18:01:05.341483
1216	1AndreA8	11	96178.376	2014-04-13T18:01:05.341483
1217	mozart	11	96043.432	2014-04-13T18:01:05.341483
1218	Bigliotti	11	95851.156	2014-04-13T18:01:05.341483
1219	pierino	12	95044.322	2014-04-13T18:01:05.341483
1220	stefano88	13	94593.519	2014-04-13T18:01:05.341483
1221	acs2009	28	94401.846	2014-04-13T18:01:05.341483
1222	bluec	11	94192.5	2014-04-13T18:01:05.341483
1223	1C	8	93921.345	2014-04-13T18:01:05.341483
1224	Swamplie	15	92789.381	2014-04-13T18:01:05.341483
1225	odnarbodla	11	92770.061	2014-04-13T18:01:05.341483
1226	marcello.ferrini	9	92693.47	2014-04-13T18:01:05.341483
1227	piero_goku	12	92680.758	2014-04-13T18:01:05.341483
1228	dfghj	7	92642.136	2014-04-13T18:01:05.341483
1229	ndrdsmm	12	92545.07	2014-04-13T18:01:05.341483
1230	3Bs	4	92492.9	2014-04-13T18:01:05.341483
1231	FrodoBaggins	9	92230.53	2014-04-13T18:01:05.341483
1232	cavia34	11	92024.606	2014-04-13T18:01:05.341483
1233	zippolo	10	91049.18	2014-04-13T18:01:05.341483
1234	busonero	9	90605.235	2014-04-13T18:01:05.341483
1235	patti13	15	90220.66	2014-04-13T18:01:05.341483
1236	faby8280	4	90169.54	2014-04-13T18:01:05.341483
1237	nanna98	13	90141.784	2014-04-13T18:01:05.341483
1238	luciami	9	89992.777	2014-04-13T18:01:05.341483
1239	Cg	11	89973.907	2014-04-13T18:01:05.341483
1240	Alexpagliari	5	89771.762	2014-04-13T18:01:05.341483
1241	Marians	10	89693.562	2014-04-13T18:01:05.341483
1242	pati13	13	89528.728	2014-04-13T18:01:05.341483
1243	Chaira	5	88814.404	2014-04-13T18:01:05.341483
1244	albertoreineri2002	16	88412.621	2014-04-13T18:01:05.341483
1245	giuly89heidi	9	87634.629	2014-04-13T18:01:05.341483
1246	manocchio	9	87621.748	2014-04-13T18:01:05.341483
1247	Ailen	9	87500.656	2014-04-13T18:01:05.341483
1248	ilgrandenano	9	87409.136	2014-04-13T18:01:05.341483
1249	Angelo56	10	86757.012	2014-04-13T18:01:05.341483
1250	alffx	9	86534.448	2014-04-13T18:01:05.341483
1251	@melia	9	85562.682	2014-04-13T18:01:05.341483
1252	alessandra.vassallo	9	85427.912	2014-04-13T18:01:05.341483
1253	Gifone	9	85355.864	2014-04-13T18:01:05.341483
1254	Romitelli	9	85052.815	2014-04-13T18:01:05.341483
1255	Gigioloman	5	84604.572	2014-04-13T18:01:05.341483
1256	vertigo456	6	83584.737	2014-04-13T18:01:05.341483
1257	giannino2000	7	83512.459	2014-04-13T18:01:05.341483
1258	matemia	8	82606.03	2014-04-13T18:01:05.341483
1259	WarriorQuaglia	11	82575.12	2014-04-13T18:01:05.341483
1260	wvale	10	82557.367	2014-04-13T18:01:05.341483
1261	chiara2870	12	82322.96	2014-04-13T18:01:05.341483
1262	fuipp	11	81700.795	2014-04-13T18:01:05.341483
1263	Dany57	10	81699.546	2014-04-13T18:01:05.341483
1264	malasuerte	10	81695.461	2014-04-13T18:01:05.341483
1265	monica1055	14	81497.737	2014-04-13T18:01:05.341483
1266	Faye	9	80939.351	2014-04-13T18:01:05.341483
1267	siltos	9	80905.716	2014-04-13T18:01:05.341483
1268	@ndre@	7	80038.341	2014-04-13T18:01:05.341483
1269	federicogozzi	10	79853.289	2014-04-13T18:01:05.341483
1270	Elisahy	11	79729.539	2014-04-13T18:01:05.341483
1271	Felix920	9	79670.72	2014-04-13T18:01:05.341483
1272	gurvi7767	7	78670.174	2014-04-13T18:01:05.341483
1273	bigonet	8	77999.97	2014-04-13T18:01:05.341483
1274	mokajo	8	76765.369	2014-04-13T18:01:05.341483
1275	Mattia90g	8	76429.612	2014-04-13T18:01:05.341483
1276	bbabybb	10	76204.199	2014-04-13T18:01:05.341483
1277	HIKLY	9	75499.549	2014-04-13T18:01:05.341483
1278	_Ehm_	10	75272.279	2014-04-13T18:01:05.341483
1279	gimi2ge	7	74973.335	2014-04-13T18:01:05.341483
1280	andrea91@	7	74963.68	2014-04-13T18:01:05.341483
1281	Niutzs	7	74927.914	2014-04-13T18:01:05.341483
1282	bennina	10	74896.29	2014-04-13T18:01:05.341483
1283	Cate03	4	74867.007	2014-04-13T18:01:05.341483
1284	rodere	12	74585.468	2014-04-13T18:01:05.341483
1285	max1204	8	74172.911	2014-04-13T18:01:05.341483
1286	Luca_92	7	73956.116	2014-04-13T18:01:05.341483
1287	POCORACCOMANDABILE	9	73421.096	2014-04-13T18:01:05.341483
1288	emmerre	13	72894.21	2014-04-13T18:01:05.341483
1289	sherlock95	10	72736.509	2014-04-13T18:01:05.341483
1290	yrolf	11	72694.192	2014-04-13T18:01:05.341483
1291	garash	17	72579.125	2014-04-13T18:01:05.341483
1292	anna_mate	8	72383.465	2014-04-13T18:01:05.341483
1293	tonyvb	3	72355.046	2014-04-13T18:01:05.341483
1294	Nedi	9	72046.395	2014-04-13T18:01:05.341483
1295	luigimaca	5	71916.543	2014-04-13T18:01:05.341483
1296	alberghini	7	71404.757	2014-04-13T18:01:05.341483
1297	Glimpsyd	8	71228.434	2014-04-13T18:01:05.341483
1298	simo90	9	71211.952	2014-04-13T18:01:05.341483
1299	Nana	7	71158.243	2014-04-13T18:01:05.341483
1300	swallow	10	70966.304	2014-04-13T18:01:05.341483
1301	ubios	7	70872.657	2014-04-13T18:01:05.341483
1302	carmina54	15	70833.628	2014-04-13T18:01:05.341483
1303	pallino12345	4	70791.4	2014-04-13T18:01:05.341483
1304	maria49	9	70737.607	2014-04-13T18:01:05.341483
1305	rita46	11	70393.911	2014-04-13T18:01:05.341483
1306	simoncelli	2	70348.902	2014-04-13T18:01:05.341483
1307	daniele.vit.89	7	70101.92	2014-04-13T18:01:05.341483
1308	Drake90	9	70048.669	2014-04-13T18:01:05.341483
1309	alessiap	4	70024.789	2014-04-13T18:01:05.341483
1310	zuccaland	7	69382.386	2014-04-13T18:01:05.341483
1311	mariani	9	69331.698	2014-04-13T18:01:05.341483
1312	matt15	5	69277.902	2014-04-13T18:01:05.341483
1313	magomat	6	67347.227	2014-04-13T18:01:05.341483
1314	Muffin	3	66921.462	2014-04-13T18:01:05.341483
1315	fuipp96	8	65788.357	2014-04-13T18:01:05.341483
1316	PowZerR	7	65751.256	2014-04-13T18:01:05.341483
1317	grigore.cristina	7	65739.72	2014-04-13T18:01:05.341483
1318	DelCrossB	6	65697.065	2014-04-13T18:01:05.341483
1319	Simonazaccaria99	15	65629.902	2014-04-13T18:01:05.341483
1320	Draco	7	65552.879	2014-04-13T18:01:05.341483
1321	ventiquindici	9	65495.184	2014-04-13T18:01:05.341483
1322	Sandro251	7	65478.538	2014-04-13T18:01:05.341483
1323	Nicky_Web_Master	11	65440.163	2014-04-13T18:01:05.341483
1324	duepiùdue	6	65376.208	2014-04-13T18:01:05.341483
1325	rhob	6	65364.547	2014-04-13T18:01:05.341483
1326	Giulya93	6	65335.891	2014-04-13T18:01:05.341483
1327	valli79	7	65308.451	2014-04-13T18:01:05.341483
1328	Luciotti	6	65213.751	2014-04-13T18:01:05.341483
1329	lu29	6	65198.469	2014-04-13T18:01:05.341483
